client_id,recency_days,frequency,monetary_value,avg_transaction_amount,transaction_amount_volatility,customer_tenure_days,avg_balance,min_balance,max_balance,balance_range,monetary_per_transaction,total_account_count,loan_count,card_count,permanent_order_count,product_diversity_score,total_loan_amount,avg_loan_amount,active_loans,completed_loans,in_progress_loans,defaulted_loans,gold_cards,classic_cards,junior_cards,avg_order_amount,total_order_amount,loan_default_rate,credit_transaction_count,withdrawal_transaction_count,credit_amount,withdrawal_amount,avg_credit_amount,avg_withdrawal_amount,operation_type_diversity,transaction_type_diversity,transaction_category_diversity,cash_deposit_count,card_withdrawal_count,cash_withdrawal_count,collection_from_bank_count,remittance_to_bank_count,avg_account_balance,balance_volatility,weekend_transaction_count,weekday_transaction_count,transaction_day_diversity,weekend_transaction_ratio,credit_transaction_ratio,credit_withdrawal_ratio,clv_indicator,churn_risk,cross_sell_potential,engagement_score
3123,1,78,171656.70000000004,4215.793589743592,4857.23937655199,525,17177.730769230777,-331.8,40411.9,40743.700000000004,2200.7269230769234,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,36,42,171656.70000000004,157175.19999999998,4768.241666666668,3742.2666666666664,2,2,2,19,0,42,0,0,17177.730769230777,11317.95523823209,24,54,7,0.3076923076923077,0.46153846153846156,1.092136036728441,85828.45000000003,9.399999999999999,3,68.2
3125,1,134,140619.30000000005,1995.2186567164188,2012.8132128814273,758,14534.123880597022,700.0,24800.6,24100.6,1049.3977611940302,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1847.0,3694.0,0.0,51,83,140619.30000000005,126740.00000000012,2757.241176470589,1526.9879518072303,4,2,5,1,0,42,25,41,14534.123880597022,3409.8732062105537,41,93,7,0.30597014925373134,0.3805970149253731,1.1095100205144384,70310.05000000003,0.6,2,77.6
3155,1,124,92827.49999999999,1375.075000000001,1423.341137978165,842,13782.870161290319,900.0,18547.8,17647.8,748.6088709677418,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2152.0,2152.0,0.0,57,67,92827.49999999999,77681.79999999996,1628.552631578947,1159.4298507462681,4,2,3,1,0,44,28,23,13782.870161290319,2934.206203758663,35,89,7,0.28225806451612906,0.4596774193548387,1.194971022813581,46414.149999999994,0.6,2,77.6
3157,1,376,1423125.4000000004,7516.347872340445,8165.885761293897,1963,32313.56010638302,900.0,70302.2,69402.2,3784.9079787234054,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,8188.0,8188.0,0.0,131,245,1423125.4000000004,1403021.3999999985,10863.552671755728,5726.617959183667,3,2,3,67,0,185,0,60,32313.56010638302,11114.839921150518,107,269,7,0.2845744680851064,0.3484042553191489,1.0143290758073982,711563.1000000002,0.6,2,77.6
3172,1,364,2374112.000000001,13020.798351648351,14640.11369092631,1790,49669.49093406592,-378.8,142420.4,142799.19999999998,6522.2857142857165,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3090.0,3090.0,0.0,157,170,2374112.000000001,1920500.6,15121.73248407644,11297.062352941177,2,3,3,98,0,207,0,0,49669.49093406592,30317.906044028652,111,253,7,0.30494505494505497,0.4801223241590214,1.236194354742717,1187056.4000000006,0.6,2,81.6
3191,1,555,884901.8999999996,3126.5064864864976,4334.192767844855,2050,34246.31009009008,600.0,55952.5,55352.5,1594.417837837837,1,0,0,5,2,0.0,0.0,0,0,0,0,0,0,0,1642.4,8212.0,0.0,152,403,884901.8999999996,850309.1999999986,5821.723026315786,2109.9483870967706,3,2,5,85,0,154,0,249,34246.31009009008,6582.124309376599,159,396,7,0.2864864864864865,0.27387387387387385,1.0406824952617248,442451.34999999974,0.6,2,77.6
3208,1,64,45946.3,1105.048437500001,1243.3580399680027,413,17475.695312500007,1000.0,23978.3,22978.3,717.9109375,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,756.6666666666666,2270.0,0.0,23,41,45946.3,24776.79999999999,1997.6652173913044,604.3121951219509,4,2,5,1,0,14,13,27,17475.695312500007,4036.0967022579357,19,45,7,0.296875,0.359375,1.85440815601692,22973.55,14.999999999999998,2,70.4
3225,1,432,1889821.799999999,8657.429166666681,10630.06170902203,2165,43045.52199074078,1100.0,84562.3,83462.3,4374.587499999998,1,0,1,2,3,0.0,0.0,0,0,0,0,0,2,0,4366.0,8732.0,0.0,143,289,1889821.799999999,1850187.5999999985,13215.537062937057,6402.033217993075,4,2,4,72,11,144,0,134,43045.52199074078,15796.164514997607,117,315,7,0.2708333333333333,0.33101851851851855,1.0214217196137303,944911.5999999996,0.6,1,82.6
2443,1,446,213384.90000000008,904.7966367712967,1135.8519670965957,2108,16824.092152466375,900.0,25640.2,24740.2,478.441479820628,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,670.0,2010.0,0.0,135,311,213384.90000000008,190154.40000000037,1580.6288888888896,611.4289389067536,4,2,5,1,0,116,69,195,16824.092152466375,3553.9709131176446,130,316,7,0.2914798206278027,0.30269058295964124,1.1221665131072416,106692.85000000005,0.6,2,77.6
2450,1,220,204356.90000000005,1794.2695454545421,1815.0982010566995,1045,21950.496363636343,1100.0,35135.8,34035.8,928.8950000000002,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1335.5,2671.0,0.0,90,130,204356.90000000005,190382.40000000017,2270.632222222223,1464.4800000000014,3,2,4,56,0,72,0,58,21950.496363636343,4734.21771932386,62,158,7,0.2818181818181818,0.4090909090909091,1.0734022682768989,102178.85000000003,0.6,2,77.6
2452,1,104,61643.299999999996,1014.7375000000012,1302.1799520093407,569,15561.383653846153,700.0,21465.5,20765.5,592.7240384615384,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,700.6666666666666,2102.0,0.0,39,65,61643.299999999996,43889.39999999998,1580.5974358974358,675.2215384615381,4,2,2,1,0,21,19,44,15561.383653846153,3264.233317026021,33,71,7,0.3173076923076923,0.375,1.4045145297042116,30822.049999999996,0.6,2,77.6
2475,27,226,464877.49999999965,3969.0402654867244,8177.67157779811,2121,38131.01017699116,300.0,90015.2,89715.2,2056.9800884955735,1,0,1,0,2,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,106,120,464877.49999999965,432125.6000000002,4385.636792452827,3601.0466666666684,3,2,2,45,50,70,0,0,38131.01017699116,13409.534723343768,62,164,7,0.2743362831858407,0.4690265486725664,1.0757925473519723,232433.94999999984,16.2,2,67.2
2482,1,132,173633.09999999998,2502.7446969696975,2680.009253325557,844,22294.037878787884,1100.0,37483.5,36383.5,1315.4022727272725,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,1536.0,1536.0,0.0,51,81,173633.09999999998,156729.20000000013,3404.5705882352936,1934.92839506173,4,2,4,1,0,58,27,23,22294.037878787884,6594.412755449961,41,91,7,0.3106060606060606,0.38636363636363635,1.1078541841596834,86816.95,0.6,2,77.6
2484,1,156,120175.29999999999,1338.428846153847,1546.073720731559,806,21448.50512820513,900.0,31907.4,31007.4,770.3544871794871,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1036.5,2073.0,0.0,64,92,120175.29999999999,88619.59999999998,1877.7390624999998,963.2565217391302,4,2,4,12,0,50,26,42,21448.50512820513,5153.9713433904335,49,107,7,0.3141025641025641,0.41025641025641024,1.3560803704823765,60088.049999999996,0.6,2,77.6
2507,1,490,305140.60000000003,1216.2199999999966,1413.8472648598784,2039,19533.502040816336,1100.0,31673.8,30573.8,622.735918367347,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,874.6666666666666,2624.0,0.0,153,337,305140.60000000003,290807.20000000036,1994.383006535948,862.9293768546005,4,2,5,19,0,148,67,189,19533.502040816336,5419.9655946805415,148,342,7,0.3020408163265306,0.3122448979591837,1.0492883257360879,152570.7,0.6,2,77.6
2511,1,113,346641.9,5685.406194690264,7269.025851568068,603,28187.676991150445,1000.0,53362.4,52362.4,3067.6274336283186,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1609.0,3218.0,0.0,42,71,346641.9,295809.0000000001,8253.378571428571,4166.323943661973,3,2,4,22,0,41,0,30,28187.676991150445,12331.531904467265,37,76,7,0.3274336283185841,0.37168141592920356,1.171843655872539,173321.35,0.6,2,77.6
2516,1,234,122058.99999999999,958.5111111111121,1139.1131775606516,1096,18418.01111111111,800.0,23946.2,23146.2,521.6196581196581,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,733.3333333333334,2200.0,0.0,73,161,122058.99999999999,102232.60000000018,1672.0410958904108,634.985093167703,4,2,2,1,0,65,36,96,18418.01111111111,3016.6863632060954,68,166,7,0.2905982905982906,0.31196581196581197,1.1939342245037274,61029.899999999994,0.6,2,77.6
2550,1,185,476665.8000000001,5007.8475675675645,5208.537116319019,1065,22391.497297297312,400.0,44042.3,43642.3,2576.5718918918924,1,1,0,2,3,203040.0,101520.0,2,0,0,0,0,0,0,5964.0,11928.0,0.0,72,113,476665.8000000001,449785.9999999993,6620.3583333333345,3980.4070796460114,3,2,4,37,0,70,0,43,22391.497297297312,7957.900687725294,60,125,7,0.32432432432432434,0.3891891891891892,1.0597613087112556,238333.60000000003,0.6,1,82.6
2552,1,162,468219.80000000005,5680.795061728391,6584.475076761794,909,29430.22962962962,1000.0,65007.1,64007.1,2890.245679012346,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,5974.0,5974.0,0.0,63,99,468219.80000000005,452068.9999999994,7432.060317460318,4566.35353535353,3,2,3,33,0,73,0,26,29430.22962962962,11355.4611599504,49,113,7,0.30246913580246915,0.3888888888888889,1.0357264045975296,234110.30000000002,0.6,2,77.6
2577,1,160,187269.00000000003,2032.4937499999955,2220.156893563199,904,32318.99874999999,900.0,49789.4,48889.4,1170.43125,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1758.5,3517.0,0.0,61,99,187269.00000000003,137930.00000000015,3069.9836065573777,1393.2323232323247,4,2,5,1,0,49,30,50,32318.99874999999,8122.632397212762,47,113,7,0.29375,0.38125,1.357710432828245,93634.90000000002,0.6,2,77.6
2584,1,332,1423571.800000001,8368.556626506032,9267.46822095066,1963,35739.346385542165,600.0,73627.5,73027.5,4287.866867469883,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,1958.7,1958.7,0.0,140,173,1423571.800000001,1106900.0,10168.370000000006,6398.2658959537575,3,3,2,12,0,192,64,0,35739.346385542165,14349.22881652394,96,236,7,0.2891566265060241,0.4472843450479233,1.2860888969193252,711786.3000000005,0.6,2,81.6
2586,1,335,1346308.300000001,7908.582388059712,10221.320863822644,1302,34987.71432835821,900.0,82190.0,81290.0,4018.83074626866,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,4388.666666666667,13166.0,0.0,93,224,1346308.300000001,1133962.799999999,14476.433333333343,5062.333928571425,4,3,5,7,0,128,43,114,34987.71432835821,15161.470256586315,100,235,7,0.29850746268656714,0.29337539432176657,1.18725967024668,673154.5500000005,0.6,2,81.6
2609,1,146,720855.4999999999,9535.203424657533,10348.16282312895,842,43764.43013698631,1100.0,71822.1,70722.1,4937.366438356164,1,0,1,1,3,0.0,0.0,0,0,0,0,0,1,0,9921.0,9921.0,0.0,56,90,720855.4999999999,671284.1999999995,12872.419642857141,7458.713333333328,4,2,3,29,4,63,0,23,43764.43013698631,12485.844140500796,44,102,7,0.3013698630136986,0.3835616438356164,1.0738454740927919,360428.44999999995,0.6,1,82.6
2611,1,200,578995.5000000001,5673.096499999994,5933.461219469841,1150,21489.987,600.0,51480.1,50880.1,2894.9775000000004,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,9094.0,9094.0,0.0,81,119,578995.5000000001,555623.7999999992,7148.092592592594,4669.1075630252035,3,2,3,43,0,86,0,33,21489.987,10259.259797034392,61,139,7,0.305,0.405,1.0420638928714012,289498.15,0.6,2,77.6
2616,1,82,500179.30000000005,11579.852439024386,13414.692269706376,406,52666.669512195134,13409.1,105471.9,92062.79999999999,6099.74756097561,1,0,1,1,3,0.0,0.0,0,0,0,0,0,1,0,8468.0,8468.0,0.0,34,44,500179.30000000005,376876.6000000001,14711.155882352943,8565.377272727275,3,3,3,20,0,36,0,12,52666.669512195134,22200.63995670685,25,57,7,0.3048780487804878,0.4358974358974359,1.3271699543033446,250090.35,7.800000000000002,1,83.0
2618,1,316,995355.2999999996,6127.873734177228,7634.24126487938,1457,41434.01835443041,1000.0,67527.7,66527.7,3149.858544303796,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,2597.0,5194.0,0.0,98,218,995355.2999999996,941052.799999999,10156.686734693872,4316.755963302748,3,2,4,50,0,131,0,87,41434.01835443041,9791.121151052095,94,222,7,0.2974683544303797,0.310126582278481,1.0577039885540966,497678.04999999976,0.6,2,77.6
2643,1,80,309562.5999999999,7180.472499999998,8166.37936940582,533,35699.48125,500.0,66374.6,65874.6,3869.532499999999,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,37,43,309562.5999999999,264875.20000000007,8366.556756756754,6159.888372093025,2,2,2,20,0,43,0,0,35699.48125,14320.237807118581,26,54,7,0.325,0.4625,1.168711151515883,154781.39999999994,8.599999999999998,3,68.6
2650,1,491,1555586.7000000002,6210.383910386972,8634.280867031242,2080,52291.391242362566,700.0,85187.8,84487.8,3168.2010183299394,1,0,1,3,3,0.0,0.0,0,0,0,0,0,0,3,1652.0,4956.0,0.0,138,353,1555586.7000000002,1493711.7999999984,11272.36739130435,4231.478186968834,4,2,5,70,12,151,0,190,52291.391242362566,12260.671742943918,138,353,7,0.28105906313645623,0.28105906313645623,1.0414235865312182,777794.0500000002,0.6,1,82.6
2652,1,238,1265026.4999999998,10265.271008403357,13419.526076738388,941,55345.19327731086,800.0,130735.1,129935.1,5315.237394957982,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,2640.3333333333335,7921.0,0.0,80,152,1265026.4999999998,1094694.0,15812.831249999997,7201.934210526316,3,3,5,50,0,86,0,72,55345.19327731086,26441.10344369244,70,168,7,0.29411764705882354,0.3448275862068966,1.155598276778716,632513.6499999999,0.6,2,81.6
2675,1,133,171652.90000000002,2200.1902255639047,2249.6752637667005,871,35192.06917293234,5777.0,50962.8,45185.8,1290.623308270677,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2553.0,2553.0,0.0,59,74,171652.90000000002,120972.40000000014,2909.3711864406782,1634.762162162164,4,2,4,1,0,50,29,24,35192.06917293234,8675.186580555523,35,98,7,0.2631578947368421,0.44360902255639095,1.4189426679143327,85826.85000000002,0.6,2,77.6
2677,1,160,188246.69999999992,2173.441874999995,2130.2315108623084,1054,22170.057500000003,800.0,32878.9,32078.9,1176.5418749999994,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3206.0,3206.0,0.0,71,89,188246.69999999992,159504.00000000017,2651.3619718309847,1792.179775280901,4,2,4,1,0,58,35,31,22170.057500000003,5141.605465375397,47,113,7,0.29375,0.44375,1.18020049653927,94123.74999999997,0.6,2,77.6
2684,1,454,2717175.500000001,11837.739867841427,14479.582283424026,2085,57886.24581497795,900.0,150481.4,149581.4,5984.968061674011,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,4944.5,9889.0,0.0,182,242,2717175.500000001,2270910.3999999985,14929.53571428572,9383.927272727267,3,3,3,113,0,208,0,64,57886.24581497795,26649.029468974957,120,334,7,0.2643171806167401,0.42924528301886794,1.196513741801527,1358588.1500000006,0.6,2,81.6
2686,1,306,2231138.699999999,14315.745424836625,17737.72519420429,1502,69319.46699346404,600.0,132798.2,132198.2,7291.302941176466,1,1,1,1,4,182040.0,182040.0,0,0,1,0,0,1,0,3034.0,3034.0,0.0,102,187,2231138.699999999,1964500.399999999,21873.9088235294,10505.349732620316,5,3,3,4,5,162,49,37,69319.46699346404,23557.204891873207,89,217,7,0.2908496732026144,0.35294117647058826,1.1357283001825806,1115570.3499999994,0.6,0,91.6
2709,1,255,724610.7999999998,5440.4211764706,7270.064970711649,1115,47307.18392156859,1100.0,74382.5,73282.5,2841.6109803921563,1,0,1,3,3,0.0,0.0,0,0,0,0,0,3,0,2362.3333333333335,7087.0,0.0,75,180,724610.7999999998,662696.5999999993,9661.47733333333,3681.6477777777736,4,2,5,39,2,82,0,96,47307.18392156859,11957.690372747276,71,184,7,0.2784313725490196,0.29411764705882354,1.0934276711243134,362306.0999999999,0.6,1,82.6
2716,1,231,558034.6999999996,4690.964069264067,5778.5034367084345,1073,38174.630735930776,200.0,61218.6,61018.6,2415.7346320346305,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,2218.5,4437.0,0.0,74,157,558034.6999999996,525578.0000000002,7541.009459459454,3347.6305732484093,3,2,4,39,0,96,0,61,38174.630735930776,10280.472286133634,70,161,7,0.30303030303030304,0.3203463203463203,1.061754297173777,279017.74999999977,0.6,2,77.6
2741,1,111,122347.30000000002,1879.633333333335,1853.2090446933723,770,24320.83063063064,1000.0,36177.5,35177.5,1102.227927927928,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,1810.0,1810.0,0.0,47,64,122347.30000000002,86292.00000000012,2603.1340425531916,1348.3125000000018,4,2,4,1,0,44,25,20,24320.83063063064,6870.752180706949,34,77,7,0.3063063063063063,0.42342342342342343,1.4178289992119761,61174.05000000001,0.6,2,77.6
2743,1,125,544262.1999999998,8141.860799999994,8537.045194572704,896,48431.32400000001,600.0,74823.4,74223.4,4354.097599999999,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,60,65,544262.1999999998,473470.39999999997,9071.036666666663,7284.16,2,2,2,31,0,65,0,0,48431.32400000001,11702.943043114687,37,88,7,0.296,0.48,1.1495168441364019,272131.1999999999,0.6,3,72.6
2745,1,277,1372247.1,9683.82707581227,12810.928089077048,1564,48506.67509025267,900.0,136197.4,135297.4,4953.960649819495,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3143.0,3143.0,0.0,103,154,1372247.1,1049490.0,13322.787378640778,6814.87012987013,3,3,3,57,0,134,0,40,48506.67509025267,22329.21335232595,84,193,7,0.30324909747292417,0.40077821011673154,1.3075370894434442,686123.9500000001,0.6,2,81.6
2752,1,65,109089.2,3113.855384615386,2806.047762424866,450,21769.873846153852,200.0,36585.5,36385.5,1678.2953846153846,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3986.0,3986.0,0.0,32,33,109089.2,93311.4,3409.0375,2827.6181818181817,3,2,3,18,0,23,0,10,21769.873846153852,6058.675918215231,18,47,7,0.27692307692307694,0.49230769230769234,1.169087592727148,54545.0,14.6,2,70.6
2775,1,320,182052.09999999998,1076.0353125000008,1473.52483188819,1282,24313.4721875,1100.0,33458.4,32358.4,568.9128125,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,665.3333333333334,1996.0,0.0,107,213,182052.09999999998,162279.20000000022,1701.4214953271025,761.8741784037569,4,2,5,23,0,101,42,112,24313.4721875,4063.262238623117,92,228,7,0.2875,0.334375,1.1218449437759106,91026.45,0.6,2,77.6
2777,1,139,418109.60000000003,5833.588489208629,6314.496862397579,824,24709.854676258983,900.0,47448.2,46548.2,3007.98273381295,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,4426.0,4426.0,0.0,56,83,418109.60000000003,392759.2000000001,7466.242857142858,4732.038554216869,3,2,3,29,0,60,0,23,24709.854676258983,8777.406424321207,44,95,7,0.31654676258992803,0.4028776978417266,1.0645443824103926,209055.2,0.6,2,77.6
2784,208,15,23800.0,2513.3333333333335,3074.75124816549,718,15653.333333333334,500.0,21100.0,20600.0,1586.6666666666667,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,9,6,23800.0,13900.0,2644.4444444444443,2316.6666666666665,2,2,0,9,0,6,0,0,15653.333333333334,5682.537997694174,4,11,7,0.26666666666666666,0.6,1.7122302158273381,11858.699999999999,158.8,3,16.0
2786,1,413,884716.9000000003,4216.637530266357,4969.573999838854,1939,34253.491525423735,300.0,56102.7,55802.7,2142.1716707021797,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1913.5,3827.0,0.0,130,283,884716.9000000003,856754.3999999986,6805.514615384617,3027.400706713776,3,2,4,66,0,165,0,118,34253.491525423735,9334.693514771132,119,294,7,0.288135593220339,0.31476997578692495,1.0326377080759686,442358.8500000001,0.6,2,77.6
2809,1,460,1574882.5999999999,6810.385217391313,11792.580066068647,1460,45504.958913043454,900.0,148001.6,147101.6,3423.657826086956,1,1,0,5,3,231600.0,46320.0,5,0,0,0,0,0,0,1722.0,8610.0,0.0,116,337,1574882.5999999999,1476944.599999999,13576.574137931033,4382.624925816021,3,3,6,68,0,140,0,204,45504.958913043454,26679.0357704524,148,312,7,0.3217391304347826,0.2560706401766004,1.0663112211521009,787442.0,0.6,1,86.6
2811,1,97,300231.70000000007,5915.475257731958,6580.838414892367,587,23817.286597938153,800.0,48085.8,47285.8,3095.1721649484543,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,4151.0,4151.0,0.0,39,58,300231.70000000007,273569.4000000001,7698.24871794872,4716.7137931034495,3,2,3,20,0,43,0,15,23817.286597938153,8972.720517556121,30,67,7,0.30927835051546393,0.4020618556701031,1.097460827124671,150116.25000000003,1.8000000000000012,2,77.0
2818,1,399,246507.09999999998,1179.3275689223024,1377.5125719102273,2173,19424.720300751884,200.0,27205.3,27005.3,617.8122807017543,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1131.5,2263.0,0.0,139,260,246507.09999999998,224044.60000000038,1773.4323741007192,861.7100000000015,4,2,4,1,0,126,71,134,19424.720300751884,3349.3847015922024,120,279,7,0.3007518796992481,0.3483709273182957,1.100259055563042,123253.95,0.6,2,77.6
2820,1,139,293560.5000000002,3744.019424460429,4007.3513420559866,829,50125.26043165467,1100.0,80634.9,79534.9,2111.946043165469,1,0,1,1,3,0.0,0.0,0,0,0,0,1,0,0,3919.0,3919.0,0.0,64,75,293560.5000000002,226858.20000000013,4586.882812500003,3024.7760000000017,4,2,3,37,1,51,0,23,50125.26043165467,18049.427862190238,43,96,7,0.30935251798561153,0.460431654676259,1.2940264006326418,146780.95000000007,0.6,1,82.6
2843,1,400,1050496.6,5092.527000000009,7828.950680142335,1441,53113.79075,300.0,86463.1,86163.1,2626.2415,1,1,0,4,3,197760.0,49440.0,0,0,4,0,0,0,0,1610.75,6443.0,0.0,98,302,1050496.6,986514.199999999,10719.35306122449,3266.603311258275,3,2,6,51,0,142,0,160,53113.79075,12662.583896180593,113,287,7,0.2825,0.245,1.064857049194022,525249.0000000001,0.6,1,82.6
2845,1,105,436421.39999999997,7740.866666666663,8049.512790364621,655,48289.87523809525,700.0,69767.1,69067.1,4156.394285714286,1,0,1,1,3,0.0,0.0,0,0,0,0,0,1,0,9071.0,9071.0,0.0,44,61,436421.39999999997,376369.6000000001,9918.66818181818,6169.993442622952,4,2,3,23,1,44,0,16,48289.87523809525,12014.064832542452,34,71,7,0.3238095238095238,0.41904761904761906,1.15955539448457,218211.39999999997,0.6,1,82.6
2850,1,192,414407.90000000014,4201.116145833327,4112.390635907952,1206,27932.434374999997,300.0,46124.2,45824.2,2158.3744791666672,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,6114.0,6114.0,0.0,83,109,414407.90000000014,392206.4000000002,4992.866265060243,3598.223853211011,3,2,3,44,0,74,0,35,27932.434374999997,8395.986400360685,56,136,7,0.2916666666666667,0.4322916666666667,1.0566066744448839,207204.35000000006,0.6,2,77.6
3829,1,427,2109232.1,9726.226932084326,12340.815697310163,1970,51253.59274004686,-2485.5,145957.0,148442.5,4939.653629976581,1,1,1,1,4,177744.0,177744.0,0,0,0,1,0,1,0,3702.8,3702.8,1.0,160,237,2109232.1,1632546.7999999982,13182.700625000001,6888.383122362861,4,3,4,97,18,204,0,45,51253.59274004686,29515.958103015775,111,316,7,0.25995316159250587,0.40302267002518893,1.2919887503378171,1054617.05,0.6,0,91.6
3831,1,364,449268.3,2360.739835164831,2418.1388912984057,2141,26700.8412087912,1000.0,43511.2,42511.2,1234.2535714285714,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3292.0,3292.0,0.0,137,227,449268.3,410040.9999999985,3279.3306569343063,1806.3480176211388,4,2,4,1,0,161,70,66,26700.8412087912,5643.108952580442,108,256,7,0.2967032967032967,0.37637362637362637,1.09566677478594,224634.55,0.6,2,77.6
3836,1,95,56905.299999999996,1007.2600000000008,1159.8910457269012,584,15563.75894736842,600.0,20877.7,20277.7,599.0031578947368,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,971.0,1942.0,0.0,35,60,56905.299999999996,38784.39999999998,1625.8657142857141,646.4066666666663,4,2,2,1,0,30,19,30,15563.75894736842,3124.327777111217,29,66,7,0.30526315789473685,0.3684210526315789,1.4672213570404602,28453.049999999996,2.600000000000002,2,76.6
3838,1,41,62387.1,2398.080487804879,2200.3416904221394,387,23875.443902439023,400.0,31079.6,30679.6,1521.6365853658535,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2859.0,2859.0,0.0,21,20,62387.1,35934.19999999999,2970.8142857142857,1796.7099999999996,4,2,4,1,0,12,12,8,23875.443902439023,6109.934770971335,10,31,7,0.24390243902439024,0.5121951219512195,1.736148293269365,31193.949999999997,24.200000000000003,2,65.80000000000001
3861,1,99,302355.10000000003,5856.34444444444,5903.2288591511315,622,22528.934343434343,1100.0,42056.2,40956.2,3054.0919191919197,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,7584.0,7584.0,0.0,43,56,302355.10000000003,277423.0000000001,7031.513953488373,4953.982142857145,3,2,3,23,0,40,0,16,22528.934343434343,7739.915690480563,29,70,7,0.29292929292929293,0.43434343434343436,1.0898703424013145,151177.95,1.0000000000000004,2,77.4
3863,1,299,333355.10000000003,2078.9367892976543,2214.3953554380523,1845,36654.25183946494,700.0,52530.3,51830.3,1114.9,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2389.0,2389.0,0.0,118,181,333355.10000000003,288246.9999999987,2825.0432203389832,1592.524861878446,4,2,4,1,0,125,60,56,36654.25183946494,8930.678270029139,81,218,7,0.2709030100334448,0.39464882943143814,1.1564911343396516,166677.95,0.6,2,77.6
3870,1,373,643055.2,3279.784986595172,3483.938044288482,1720,32152.459785522708,300.0,68745.4,68445.4,1724.0085790884718,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,3125.0,6250.0,0.0,137,236,643055.2,580304.5999999988,4693.833576642335,2458.9177966101643,3,2,4,81,0,132,0,104,32152.459785522708,9496.809173325852,106,267,7,0.28418230563002683,0.3672922252010724,1.108133900713524,321527.99999999994,0.6,2,77.6
3872,1,105,94408.3,1608.6447619047626,1711.9433179408986,576,20765.028571428586,1100.0,27629.1,26529.1,899.1266666666667,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1260.5,2521.0,0.0,39,66,94408.3,74499.39999999998,2420.725641025641,1128.7787878787876,4,2,5,1,0,36,19,30,20765.028571428586,4375.2002316533735,28,77,7,0.26666666666666666,0.37142857142857144,1.2672357092808806,47204.55,0.6,2,77.6
3897,1,435,212634.69999999992,930.5142528735599,1108.201639215736,1990,19071.961839080454,800.0,25309.9,24509.9,488.8154022988504,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,707.6666666666666,2123.0,0.0,127,308,212634.69999999992,192139.00000000035,1674.2889763779522,623.8279220779232,4,2,5,1,0,126,65,182,19071.961839080454,2894.19138026344,122,313,7,0.28045977011494255,0.29195402298850576,1.1066712119871527,106317.74999999997,0.6,2,77.6
