client_id,recency_days,frequency,monetary_value,avg_transaction_amount,transaction_amount_volatility,customer_tenure_days,avg_balance,min_balance,max_balance,balance_range,monetary_per_transaction,total_account_count,loan_count,card_count,permanent_order_count,product_diversity_score,total_loan_amount,avg_loan_amount,active_loans,completed_loans,in_progress_loans,defaulted_loans,gold_cards,classic_cards,junior_cards,avg_order_amount,total_order_amount,loan_default_rate,credit_transaction_count,withdrawal_transaction_count,credit_amount,withdrawal_amount,avg_credit_amount,avg_withdrawal_amount,operation_type_diversity,transaction_type_diversity,transaction_category_diversity,cash_deposit_count,card_withdrawal_count,cash_withdrawal_count,collection_from_bank_count,remittance_to_bank_count,avg_account_balance,balance_volatility,weekend_transaction_count,weekday_transaction_count,transaction_day_diversity,weekend_transaction_ratio,credit_transaction_ratio,credit_withdrawal_ratio,clv_indicator,churn_risk,cross_sell_potential,engagement_score,predicted_transactions_1yr,expected_avg_profit,clv_1yr
2558,0,176,344266.8999999999,3835.643749999994,4221.837034733394,872,21996.963068181853,600.0,47296.4,46696.4,1956.0619318181812,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,3422.0,6844.0,0.0,63,113,344266.8999999999,330806.40000000014,5464.553968253967,2927.490265486727,3,2,4,34,0,65,0,48,21996.963068181853,9663.257213131672,55,121,7,0.3125,0.3579545454545454,1.0406899624674728,172134.04999999996,0.0,2,78.0,73.6697247706422,1956.0619318181814,144102.54415137612
2569,0,476,1645877.6999999995,6745.301890756317,8695.481466003923,2140,51403.59726890757,500.0,108249.5,107749.5,3457.726260504201,1,0,1,2,3,0.0,0.0,0,0,0,0,0,2,0,2747.0,5494.0,0.0,142,334,1645877.6999999995,1564885.9999999986,11590.688028169012,4685.287425149696,4,2,4,72,33,170,0,131,51403.59726890757,14847.1995399201,141,335,7,0.296218487394958,0.2983193277310924,1.0517556550445215,822939.7499999999,0.0,1,83.0,0.0,0.0,0.0
2576,31,121,676259.5999999999,10975.6561983471,14504.87559497319,787,55300.63801652896,200.0,152383.2,152183.2,5588.922314049586,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,55,53,676259.5999999999,512435.79999999993,12295.629090909088,9668.6,2,3,2,31,0,66,0,0,55300.63801652896,31177.51850026241,32,89,7,0.2644628099173554,0.5092592592592593,1.3196962429244794,338123.8999999999,18.6,3,64.6,0.0,0.0,0.0
2583,0,60,173445.4,4833.1900000000005,5100.325719332849,455,35279.51666666668,600.0,58405.1,57805.1,2890.7566666666667,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,32,28,173445.4,116546.0,5420.16875,4162.357142857143,2,2,2,17,0,28,0,0,35279.51666666668,10923.262650179264,17,43,7,0.2833333333333333,0.5333333333333333,1.4882140957218608,86723.0,16.0,3,65.0,48.13186813186813,2890.7566666666667,139137.51868131867
2594,0,220,1240899.2000000002,11228.382272727273,15059.91240708105,1259,36344.40045454548,-3994.8,134758.3,138753.09999999998,5640.45090909091,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,91,112,1240899.2000000002,1020947.9,13636.254945054949,9115.60625,2,3,3,50,0,129,0,0,36344.40045454548,31627.6032762717,60,160,7,0.2727272727272727,0.4482758620689655,1.2154383196243417,620449.9000000001,0.0,3,77.0,63.780778395552026,5640.45090909091,359752.3494837173
2601,0,309,221412.80000000005,1374.482847896435,1444.1318029019833,1936,15774.56731391586,900.0,21499.3,20599.3,716.5462783171522,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2019.0,2019.0,0.0,129,180,221412.80000000005,203302.40000000037,1716.378294573644,1129.4577777777797,4,2,3,1,0,121,64,59,15774.56731391586,2634.9786117813283,92,217,7,0.2977346278317152,0.4174757281553398,1.089081092992506,110707.00000000004,0.0,2,78.0,58.25671487603306,716.5462783171522,41743.63223140496
2608,0,353,223870.5999999999,1224.885552407928,1312.5467234500811,1667,19462.092634560908,600.0,31785.2,31185.2,634.1943342776201,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1134.5,2269.0,0.0,124,229,223870.5999999999,208514.0000000003,1805.408064516128,910.5414847161584,4,2,4,14,0,128,55,101,19462.092634560908,4467.3767157281,104,249,7,0.2946175637393767,0.3512747875354107,1.073647812616897,111935.89999999997,0.0,2,78.0,77.29154169166166,634.1943342776201,49017.85782843429
2619,0,145,644516.1000000001,8350.850344827582,9155.24195004732,840,49370.637241379314,1000.0,86791.5,85791.5,4444.938620689656,1,0,1,1,3,0.0,0.0,0,0,0,0,0,1,0,7552.0,7552.0,0.0,55,90,644516.1000000001,566357.2000000002,11718.474545454546,6292.85777777778,4,2,3,28,2,65,0,23,49370.637241379314,14377.478036638406,43,102,7,0.296551724137931,0.3793103448275862,1.1380028363725223,322258.95000000007,0.0,1,83.0,63.00595238095238,4444.938620689656,280057.5910714286
2626,0,442,3133091.5000000005,14000.306561085968,19042.04294897337,1687,73274.63755656104,600.0,161230.5,160630.5,7088.4423076923085,1,0,1,3,3,0.0,0.0,0,0,0,0,0,3,0,4105.666666666667,12317.0,0.0,124,300,3133091.5000000005,2780167.0,25266.866935483875,9267.223333333332,5,3,5,14,2,163,55,153,73274.63755656104,26845.36141354085,126,316,7,0.2850678733031674,0.2924528301886792,1.1269436332421758,1566546.65,0.0,1,87.0,0.0,0.0,0.0
2633,0,401,2473943.4999999995,12103.031670822957,13963.657570655329,2074,51613.71147132169,-2402.3,146487.0,148889.3,6169.435162094762,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,171,191,2473943.4999999995,1867235.1999999983,14467.505847953214,9776.100523560202,2,3,3,103,0,230,0,0,51613.71147132169,29158.359852446625,120,281,7,0.2992518703241895,0.4723756906077348,1.3249233412052224,1236972.0499999998,0.0,3,77.0,70.57135969141754,6169.435162094762,435385.4279170683
2644,0,107,542775.2,9708.684112149527,11674.031358792296,603,38397.39719626169,700.0,66077.4,65377.4,5072.665420560747,1,0,1,1,3,0.0,0.0,0,0,0,0,0,1,0,3165.0,3165.0,0.0,42,65,542775.2,496054.0000000001,12923.219047619046,7631.600000000002,4,2,3,22,3,47,0,15,38397.39719626169,16188.692810995102,33,74,7,0.308411214953271,0.3925233644859813,1.0941857136521425,271388.5,0.0,1,83.0,64.76782752902156,5072.665420560747,328545.5190713101
2658,0,77,95603.0,2279.197402597404,2292.0939263255377,525,22435.75324675324,500.0,30119.2,29619.2,1241.5974025974026,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2160.0,2160.0,0.0,31,46,95603.0,79895.19999999998,3083.967741935484,1736.852173913043,4,2,4,1,0,34,17,12,22435.75324675324,4859.0562475645165,20,57,7,0.2597402597402597,0.4025974025974026,1.1966050526189311,47802.1,9.2,2,73.4,53.53333333333333,1241.5974025974026,66466.84761904762
2669,0,140,184784.20000000004,2441.1599999999944,2365.3544775732,992,20059.11428571431,1100.0,29899.5,28799.5,1319.887142857143,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3042.0,3042.0,0.0,61,79,184784.20000000004,156978.20000000016,3029.249180327869,1987.065822784812,4,2,4,1,0,52,32,27,20059.11428571431,6385.111965166088,40,100,7,0.2857142857142857,0.4357142857142857,1.1771328757751067,92392.70000000004,0.0,2,78.0,51.512096774193544,1319.887142857143,67990.15423387097
2676,0,65,685105.2999999999,20842.65076923077,22540.01321298639,416,57342.11076923074,300.0,109056.6,108756.6,10540.081538461538,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,7863.0,7863.0,0.0,27,38,685105.2999999999,669667.0,25374.270370370366,17622.815789473683,4,2,3,1,0,29,13,9,57342.11076923074,24401.92316185816,18,47,7,0.2769230769230769,0.4153846153846154,1.0230536968373831,342553.24999999994,14.0,2,71.0,0.0,0.0,0.0
2683,0,56,95929.2,2682.367857142858,2713.720938564352,440,24915.910714285717,1000.0,41645.9,40645.9,1713.0214285714285,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2348.0,2348.0,0.0,27,29,95929.2,54283.39999999999,3552.9333333333334,1871.8413793103443,4,2,4,1,0,20,14,9,24915.910714285717,8318.085434121098,17,39,7,0.3035714285714285,0.4821428571428571,1.7671921802982131,47965.2,17.599999999999998,2,69.2,46.45454545454545,1713.0214285714285,79577.6318181818
464,0,88,849587.9999999999,18471.704545454555,17595.46072916827,473,66721.64204545457,1000.0,142444.9,141444.9,9654.40909090909,1,0,1,1,3,0.0,0.0,0,0,0,0,0,1,0,2304.1,2304.1,0.0,47,38,849587.9999999999,721930.0,18076.34042553191,18998.157894736843,2,3,2,31,0,41,0,0,66721.64204545457,33971.76231483047,26,62,7,0.2954545454545454,0.5529411764705883,1.1768287784134197,424794.9,4.8,1,84.6,0.0,0.0,0.0
466,0,87,337811.19999999995,6838.602298850569,7579.152350208375,507,61541.21264367819,17757.0,82240.9,64483.9,3882.887356321839,1,0,1,1,3,0.0,0.0,0,0,0,0,0,1,0,4711.0,4711.0,0.0,36,51,337811.19999999995,257147.20000000007,9383.644444444442,5042.101960784315,4,2,3,19,2,37,0,12,61541.21264367819,15017.310329058697,28,59,7,0.3218390804597701,0.4137931034482758,1.3136880354909557,168906.49999999997,5.2,1,80.4,62.633136094674555,3882.8873563218385,243197.4122287968
481,0,58,68820.0,2128.9896551724146,2202.243736824408,433,17874.282758620688,300.0,27530.1,27230.1,1186.551724137931,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,1702.0,1702.0,0.0,26,32,68820.0,54661.39999999999,2646.923076923077,1708.1687499999996,4,2,4,1,0,22,14,10,17874.282758620688,5143.001302405039,19,39,7,0.3275862068965517,0.4482758620689655,1.2590237352135147,34410.6,16.8,2,69.6,48.891454965357966,1186.551724137931,58012.240184757495
483,26,157,903845.5,11335.49745222931,13829.25767179185,856,53489.65923566879,800.0,154253.9,153453.9,5756.97770700637,1,0,1,2,3,0.0,0.0,0,0,0,0,0,2,0,4549.75,9099.5,0.0,67,76,903845.5,688495.6000000001,13490.231343283584,9059.152631578949,4,3,3,44,7,62,0,21,53489.65923566879,28110.586990651183,50,107,7,0.3184713375796178,0.4685314685314685,1.312783262521939,451918.45000000007,15.6,1,76.6,0.0,0.0,0.0
500,0,193,696501.8,6878.44455958549,7408.8208613873985,1067,31386.52020725389,900.0,65463.5,64563.5,3608.817616580311,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,7870.0,7870.0,0.0,73,120,696501.8,631037.9999999993,9541.120547945206,5258.649999999994,3,2,3,38,0,90,0,30,31386.52020725389,10775.383654096664,60,133,7,0.310880829015544,0.3782383419689119,1.1037398698652074,348251.5,0.0,2,78.0,66.0215557638238,3608.817616580311,238259.7535145267
515,0,353,472905.2,2521.2725212464543,2646.9058785058646,2133,33741.11756373935,200.0,60773.9,60573.9,1339.6747875354106,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3987.0,3987.0,0.0,139,214,472905.2,417103.9999999985,3402.195683453237,1949.0841121495257,4,2,4,1,0,149,70,65,33741.11756373935,12330.784719104304,102,251,7,0.2889518413597733,0.3937677053824363,1.1337824619279644,236453.2,0.0,2,78.0,60.40553211439288,1339.6747875354108,80923.76840131271
517,0,234,809099.6999999995,6631.7123931624055,7587.263427990711,1215,43523.06282051281,700.0,83196.1,82496.1,3457.6910256410238,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,5286.0,5286.0,0.0,82,152,809099.6999999995,742720.9999999992,9867.069512195116,4886.322368421047,3,2,3,42,0,117,0,35,43523.06282051281,11840.155088668353,73,161,7,0.3119658119658119,0.3504273504273504,1.089372321504307,404550.4499999997,0.0,2,78.0,70.2962962962963,3457.6910256410233,243062.87283950605
534,0,455,223792.1,934.8432967032936,1138.1853922688213,2163,22156.903956043967,500.0,28823.2,28323.2,491.8507692307692,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,679.3333333333334,2038.0,0.0,139,316,223792.1,201561.6000000004,1610.015107913669,637.8531645569633,4,2,2,1,0,118,71,198,22156.903956043967,3288.8738186507053,130,325,7,0.2857142857142857,0.3054945054945055,1.1102913451768568,111896.65,0.0,2,78.0,76.7799352750809,491.85076923076923,37764.27022653721
551,670,49,45800.0,1704.0816326530612,2035.9231304735645,2170,17059.183673469386,1000.0,26500.0,25500.0,934.6938775510204,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,22,27,45800.0,37700.0,2081.818181818182,1396.2962962962963,2,2,0,22,0,27,0,0,17059.183673469386,6126.272601377983,14,35,7,0.2857142857142857,0.4489795918367347,1.2148541114058355,22766.3,422.4,3,22.8,0.0,0.0,0.0
566,0,360,500143.80000000016,2640.0572222222204,3618.493434188109,1303,36267.90277777775,1100.0,58991.7,57891.7,1389.288333333334,1,0,1,4,3,0.0,0.0,0,0,0,0,0,4,0,1520.25,6081.0,0.0,99,261,500143.80000000016,450276.7999999991,5051.957575757578,1725.1984674329467,4,2,5,56,8,99,0,154,36267.90277777775,10969.749009761075,106,254,7,0.2944444444444444,0.275,1.110747433578637,250072.80000000008,0.0,1,83.0,100.84420567920185,1389.2883333333339,140101.67843438225
568,0,159,1410872.0000000002,17553.44528301888,20763.13342074559,811,58574.1289308176,-2756.1,130885.1,133641.2,8873.408805031448,1,1,0,1,3,196800.0,196800.0,0,0,0,1,0,0,0,8200.2,8200.2,1.0,54,100,1410872.0000000002,1310920.799999999,26127.259259259263,13109.207999999991,4,3,4,2,0,86,26,19,58574.1289308176,28503.283725757945,47,112,7,0.2955974842767295,0.3506493506493506,1.076245033262117,705436.9000000001,0.0,1,87.0,0.0,0.0,0.0
581,0,68,51253.4,1317.6264705882363,1295.4392311787176,534,14371.85,1000.0,20745.2,19745.2,753.7264705882353,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,1940.0,1940.0,0.0,31,37,51253.4,38345.19999999998,1653.335483870968,1036.3567567567563,4,2,2,1,0,24,17,13,14371.85,3246.269832151099,19,49,7,0.2794117647058823,0.4558823529411764,1.3366314427881465,25627.3,12.799999999999995,2,71.6,46.47940074906367,753.7264705882353,35032.754681647944
583,0,605,2813244.099999998,9169.31421487603,12186.585750300754,2187,49558.0603305785,300.0,154121.1,153821.1,4649.990247933882,1,0,0,4,2,0.0,0.0,0,0,0,0,0,0,0,3803.4,15213.6,0.0,195,379,2813244.099999998,2355480.0,14426.892820512812,6214.986807387862,3,3,5,123,0,200,0,210,49558.0603305785,26164.99004706852,174,431,7,0.2876033057851239,0.3397212543554007,1.194340049586495,1406622.6499999992,0.0,2,82.0,0.0,0.0,0.0
598,0,309,1476144.8000000014,9230.6226537217,11003.76738473136,1866,70417.59773462777,1000.0,122852.2,121852.2,4777.167637540458,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,130,179,1476144.8000000014,1376117.5999999987,11354.960000000012,7687.807821229043,2,2,2,69,0,179,0,0,70417.59773462777,23433.95969006145,93,216,7,0.3009708737864077,0.4207119741100323,1.0726879737603845,738072.7000000008,0.0,3,73.0,60.442122186495176,4777.167637540458,288742.1500535908
615,0,123,551282.2000000001,8401.0325203252,9246.606468015369,716,48764.76341463415,800.0,76763.9,75963.9,4481.969105691058,1,0,1,1,3,0.0,0.0,0,0,0,0,0,1,0,9449.0,9449.0,0.0,48,75,551282.2000000001,482044.8000000001,11485.045833333335,6427.264000000001,4,2,3,25,3,54,0,18,48764.76341463415,12912.42964300747,33,90,7,0.2682926829268293,0.3902439024390244,1.1436327079972648,275642.00000000006,0.0,1,83.0,62.702513966480446,4481.969105691058,281030.7304469274
617,0,168,447112.29999999993,5119.887499999997,5266.486455504321,1006,21552.904761904763,900.0,48213.1,47313.1,2661.382738095237,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,5760.0,5760.0,0.0,68,100,447112.29999999993,413028.80000000016,6575.18088235294,4130.288000000001,3,2,3,35,0,72,0,28,21552.904761904763,8597.196069244384,54,114,7,0.3214285714285714,0.4047619047619047,1.0825208798998998,223556.75,0.0,2,78.0,60.95427435387674,2661.3827380952375,162222.65357852879
632,0,162,518945.79999999976,6197.4827160493805,6989.563918399263,898,35124.590740740736,400.0,57960.0,57560.0,3203.369135802468,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,5074.0,5074.0,0.0,62,100,518945.79999999976,485046.40000000014,8370.093548387093,4850.464000000002,3,2,3,33,0,76,0,24,35124.590740740736,10806.754027219304,47,115,7,0.2901234567901234,0.382716049382716,1.069888983816805,259473.49999999988,0.0,2,78.0,65.84632516703786,3203.3691358024676,210930.08574610236
649,0,353,2053694.5000000007,11613.286968838522,13996.382572539063,2144,52795.31388101983,-1412.4,165299.4,166711.8,5817.831444759208,1,0,1,0,2,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,155,179,2053694.5000000007,1779707.8,13249.641935483876,9942.501675977654,3,3,3,95,8,190,0,0,52795.31388101983,28305.72038422031,102,251,7,0.2889518413597733,0.4640718562874251,1.1539503844395134,1026847.8500000004,0.0,2,82.0,60.09561567164179,5817.831444759208,349626.1625466419
651,0,367,588137.1999999995,3141.589100817436,7983.894589864441,1902,30033.743596730263,300.0,86149.4,85849.4,1602.553678474113,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,206,161,588137.1999999995,564826.0000000003,2855.034951456308,3508.2360248447226,2,2,2,143,0,161,0,0,30033.743596730263,14576.896395953636,107,260,7,0.2915531335149863,0.5613079019073569,1.0412714712141422,294068.89999999973,0.0,3,73.0,70.42849631966351,1602.553678474113,112865.44584647729
666,0,270,274269.10000000003,1877.47296296296,4786.4662724572045,1304,29640.671111111125,300.0,70450.1,70150.1,1015.8114814814816,1,0,1,0,2,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,158,112,274269.10000000003,232648.60000000024,1735.8803797468356,2077.219642857145,3,2,2,115,39,73,0,0,29640.671111111125,11210.536740018735,78,192,7,0.2888888888888888,0.5851851851851851,1.1788985620373376,137135.15000000002,0.0,2,78.0,75.57515337423312,1015.8114814814816,76770.10851226994
668,0,503,1664895.9999999995,6573.1375745527,9457.942747356365,2056,33308.98250497019,300.0,71341.0,71041.0,3309.9324055665998,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,2589.333333333333,7768.0,0.0,135,368,1664895.9999999995,1641392.1999999986,12332.56296296296,4460.304891304344,3,2,5,68,0,181,0,187,33308.98250497019,13754.55963824375,144,359,7,0.2862823061630218,0.268389662027833,1.0143194295671694,832448.5999999997,0.0,2,78.0,0.0,0.0,0.0
683,0,144,130529.4,1664.2958333333345,1976.5904358342596,821,25954.523611111097,300.0,36865.6,36565.6,906.4541666666668,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2074.0,2074.0,0.0,69,75,130529.4,109129.20000000011,1891.7304347826089,1455.0560000000016,4,2,3,15,0,53,27,22,25954.523611111097,6009.127638094244,43,101,7,0.2986111111111111,0.4791666666666667,1.196099669016174,65265.3,0.0,2,78.0,64.01948842874543,906.4541666666667,58030.73203410475
685,0,126,143660.30000000002,2077.3468253968267,1967.5519887895796,898,18207.288095238087,200.0,28723.2,28523.2,1140.1611111111113,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3255.0,3255.0,0.0,55,71,143660.30000000002,118085.40000000014,2612.005454545455,1663.1746478873258,4,2,4,1,0,46,29,25,18207.288095238087,4355.545889214992,33,93,7,0.2619047619047619,0.4365079365079365,1.2165796957117463,71830.75000000001,0.0,2,78.0,51.21380846325167,1140.1611111111113,58391.99276169265
698,0,185,304910.3,3134.9021621621573,3365.6636456173237,955,26553.286486486493,500.0,38638.9,38138.9,1648.1637837837836,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,2643.0,5286.0,0.0,72,113,304910.3,275046.6000000001,4234.865277777778,2434.040707964603,3,2,4,41,0,60,0,53,26553.286486486493,5560.749219263965,55,130,7,0.2972972972972973,0.3891891891891892,1.1085768738824615,152455.75,0.0,2,78.0,70.70680628272251,1648.1637837837836,116536.39738219893
700,0,243,228056.30000000005,1789.5271604938223,1755.0117272108816,1609,16796.492181069967,1100.0,27554.7,26454.7,938.5032921810702,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2812.0,2812.0,0.0,107,136,228056.30000000005,206798.80000000028,2131.3672897196266,1520.579411764708,4,2,4,1,0,87,53,49,16796.492181069967,3771.969583299305,65,178,7,0.2674897119341564,0.4403292181069959,1.1027931496701129,114028.75000000004,0.0,2,78.0,55.12430080795525,938.5032921810702,51734.33778744563
715,0,348,1305995.1,7453.040517241393,8258.568621363587,1852,34850.92672413797,300.0,69223.1,68923.1,3752.85948275862,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,6135.0,6135.0,0.0,122,226,1305995.1,1287662.9999999986,10704.877868852458,5697.623893805304,3,2,3,62,0,170,0,56,34850.92672413797,12250.021050208436,101,247,7,0.2902298850574712,0.3505747126436782,1.0142367218752122,652998.1499999999,0.0,2,78.0,68.58531317494601,3752.8594827586207,257391.0429265659
717,0,148,330533.4,4291.827027027022,5078.253847743509,757,24132.58378378377,600.0,40469.8,39869.8,2233.3337837837835,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,2042.5,4085.0,0.0,52,96,330533.4,304657.0000000001,6356.411538461538,3173.510416666668,3,2,4,27,0,54,0,42,24132.58378378377,8128.897653300287,44,104,7,0.2972972972972973,0.3513513513513513,1.084936174123686,165267.3,0.0,2,78.0,71.36063408190225,2233.333783783784,159372.1149273448
751,0,213,1630838.5000000002,14939.738497652595,16209.889636874246,1268,48645.10281690145,917.0,145041.1,144124.1,7656.518779342724,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,7032.1,14064.2,0.0,96,107,1630838.5000000002,1437063.799999999,16987.901041666668,13430.50280373831,3,3,3,56,0,91,0,26,48645.10281690145,30491.508674446643,66,147,7,0.3098591549295774,0.4729064039408867,1.134840707837746,815419.8500000001,0.0,2,82.0,0.0,0.0,0.0
766,0,56,62676.0,1806.3821428571448,1818.182868301319,423,20117.12678571429,500.0,29471.9,28971.9,1119.2142857142858,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2046.0,2046.0,0.0,29,27,62676.0,38481.39999999999,2161.2413793103447,1425.2370370370363,4,2,4,1,0,17,14,10,20117.12678571429,5994.6355212121525,16,40,7,0.2857142857142857,0.5178571428571429,1.6287349212866482,31338.6,17.599999999999998,2,69.2,48.32151300236407,1119.2142857142858,54082.12765957448
768,0,305,298664.8000000001,1839.878688524587,1772.3634474639207,2038,26865.890819672128,1100.0,38908.9,37808.9,979.2288524590168,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2891.0,2891.0,0.0,135,170,298664.8000000001,262498.2000000004,2212.3318518518527,1544.1070588235316,4,2,4,1,0,107,67,63,26865.890819672128,5713.34357926413,84,221,7,0.2754098360655738,0.4426229508196721,1.1377784685761645,149333.00000000006,0.0,2,78.0,54.62463199214917,979.2288524590167,53490.01570166832
783,0,75,270980.60000000003,6817.975999999997,6845.0547505527575,499,37904.642666666645,500.0,57524.1,57024.1,3613.0746666666673,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,5397.0,5397.0,0.0,34,41,270980.60000000003,240367.6000000001,7970.017647058825,5862.624390243904,3,2,3,18,0,30,0,11,37904.642666666645,9224.694898231286,23,52,7,0.3066666666666666,0.4533333333333333,1.1273590949861794,135490.90000000002,10.0,2,73.0,54.859719438877754,3613.0746666666673,198212.26252505014
785,0,241,311057.4,2397.13443983402,2513.906507148576,1537,31426.01659751038,200.0,47471.9,47271.9,1290.6946058091285,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2885.0,2885.0,0.0,98,143,311057.4,266652.00000000023,3174.055102040816,1864.6993006993025,4,2,4,1,0,98,50,45,31426.01659751038,8123.597353916264,70,171,7,0.2904564315352697,0.4066390041493776,1.1665294091175002,155529.3,0.0,2,78.0,57.23162003903708,1290.6946058091287,73868.5432661028
815,0,120,317837.2,4794.60333333333,6686.79791159992,537,44634.177499999976,800.0,68658.5,67858.5,2648.643333333333,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,1593.3333333333333,4780.0,0.0,37,83,317837.2,257515.20000000007,8590.194594594595,3102.592771084338,3,2,5,20,0,44,0,39,44634.177499999976,12030.597920383192,33,87,7,0.275,0.3083333333333333,1.2342463668164052,158919.2,0.0,2,78.0,81.56424581005587,2648.6433333333334,216034.59590316575
832,0,134,180662.89999999997,2381.766417910444,2436.5485476600697,848,29717.38880597015,500.0,42524.0,42024.0,1348.2305970149248,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3096.0,3096.0,0.0,57,77,180662.89999999997,138493.80000000013,3169.5245614035075,1798.620779220781,4,2,4,1,0,54,28,23,29717.38880597015,6460.150903305841,39,95,7,0.291044776119403,0.4253731343283582,1.3044836664168342,90332.04999999996,0.0,2,78.0,57.67688679245283,1348.230597014925,77761.74351415092
834,0,62,92230.70000000004,2070.2983870967755,2865.3015666819665,417,40343.462903225794,700.0,60447.0,59747.0,1487.591935483871,1,0,1,2,3,0.0,0.0,0,0,0,0,0,2,0,789.5,1579.0,0.0,25,37,92230.70000000004,36127.79999999999,3689.228000000001,976.4270270270268,5,2,5,1,4,15,13,18,40343.462903225794,13234.98074379416,16,46,7,0.2580645161290322,0.4032258064516129,2.5529010900193216,46116.250000000015,15.2,1,75.4,54.26858513189448,1487.5919354838716,80729.50959232617
849,46,30,39800.0,2360.0,2566.575606684437,1006,17973.333333333332,800.0,28800.0,28000.0,1326.6666666666667,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,15,15,39800.0,31000.0,2653.333333333333,2066.6666666666665,2,2,0,15,0,15,0,0,17973.333333333332,7489.345689082237,10,20,7,0.3333333333333333,0.5,1.2838709677419355,19891.1,55.6,3,40.6,0.0,0.0,0.0
851,0,244,253613.4999999999,1975.326639344258,1937.4209489216285,1581,17883.000409836062,200.0,25778.8,25578.8,1039.399590163934,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3200.0,3200.0,0.0,105,139,253613.4999999999,228366.20000000027,2415.366666666666,1642.9223021582754,4,2,4,1,0,92,52,47,17883.000409836062,3945.6798084411903,70,174,7,0.2868852459016393,0.430327868852459,1.1105562031509024,126807.34999999996,0.0,2,78.0,56.3314358001265,1039.3995901639341,58550.87128399745
866,0,98,467443.1,9403.888775510204,13410.0376450334,606,32983.8255102041,-4688.9,112556.5,117245.4,4769.8275510204085,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,58,467443.1,454138.0,11686.0775,7829.9655172413795,2,2,5,22,0,58,0,0,32983.8255102041,28466.906215949966,27,71,7,0.2755102040816326,0.4081632653061224,1.0292974822631007,233721.85,0.8000000000000007,3,72.6,59.02640264026403,4769.827551020408,281545.7615511551
883,0,47,53663.20000000001,1792.595744680852,2039.7015769531035,389,17893.4,500.0,24629.5,24129.5,1141.7702127659577,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2119.0,2119.0,0.0,27,20,53663.20000000001,30588.79999999999,1987.5259259259265,1529.4399999999994,4,2,4,1,0,12,13,8,17893.4,5363.905751287541,17,30,7,0.3617021276595745,0.574468085106383,1.75434145831154,26832.200000000004,21.200000000000003,2,67.4,44.10025706940874,1141.7702127659577,50352.359897172246
